,date,is_about_hp,text,preprocessed_text,score_vader,vader_class
2899,2015-08-08,False,.@o_auror @mrdanfogler An elephant isn't NEARLY fantastic enough for Dan.,elephant nearly fantastic enough dan,0.5574,positive
2900,2015-08-07,True,"I would never, ever have a Horcrux. They are evil objects created through despicable means!  (Possibly a teabag). https://t.co/jcPttBaZuX",would never ever horcrux evil object create despicable mean possibly teabag,0.6824,positive
2901,2015-08-07,False,Full marks.  Next week's lesson: loose tea and the proper use of the strainer. https://t.co/N5bkmpRQFR,full mark next week lesson loose tea proper use strainer,-0.4767,negative
2902,2015-08-07,False,RT @lumos: We welcome the inclusion of 'all families' in UN Blueprint for global development &gt; http://t.co/0GKocRLceu #post2015 http://t.co…%,welcome inclusion family un blueprint global development gt post,0.6249,positive
2903,2015-08-07,False,This makes me very happy.  Now to the advanced stuff: milk in before or after? And how many bags to the pot? https://t.co/Xtf15rpWpV,make happy advanced stuff milk many bag pot,0.6908,positive
2904,2015-08-07,False,"RT @langston_poems: I am so tired of waiting,
Aren't you,
For the world to become good
And beautiful and kind?",tire wait world become good beautiful kind,0.8807,positive
2905,2015-08-07,False,"As Potter-related/birthday puns go, I doubt I'll ever see a better. https://t.co/hPfKQf4HfR",potter relate birthday pun go doubt ever see good,0.1027,positive
2906,2015-08-07,False,".@LightUpJosBday That's amazing!  Thank you, thank you, thank you xxxxx",amaze thank thank thank xxxxx,0.875,positive
2907,2015-08-07,False,.@MeganRoseHyles That will indeed be happening!,indeed happen,0.0,neutral
2908,2015-08-06,False,@brianspanner1 Frankly devastated that the hat's gone.  You'll always be Professor McSpannergall to me.,frankly devastate hat go always professor mcspannergall,-0.6249,negative
2909,2015-08-04,False,@dhothersall I much prefer Mint Imperials.  That's Mint *Imperials*.  #SorryNotSorry,much prefer mint imperial mint imperial sorrynotsorry,0.0,neutral
2910,2015-08-03,False,"@OrkneyLibrary I know what Soor Plooms are. Horrible, frankly.",know soor plooms horrible frankly,-0.5423,negative
2911,2015-08-03,False,1\% power left on my laptop. And so to bed. X,power leave laptop bed,-0.0516,negative
2912,2015-08-03,False,.@justinemusk True. Jim Morrison never went anywhere without a supply of Fig Newtons.,true jim morrison never go anywhere without supply fig newton,0.4215,positive
2913,2015-08-03,False,"Long odds do not mean impossible odds, my friend. https://t.co/uBJlFkWG7s",long odds mean impossible odds friend,0.4939,positive
2914,2015-08-03,False,But I like the frisson of danger from dunking too long. https://t.co/9zD3RZvCYx,like frisson danger dunk long,-0.2263,negative
2915,2015-08-03,False,You poor child.  Were you raised by wolves? https://t.co/oBTRWY68u1,poor child raise wolf,-0.4767,negative
2916,2015-08-03,False,"Except making tea. Tea takes skill, not nerve. Tea is not to be made recklessly. https://t.co/EPvlQ1lqS5",except make tea tea take skill nerve tea make recklessly,0.0,neutral
2917,2015-08-03,False,.@AndreaEllenP Interview question two: has your teabag got a string on it?,interview question two teabag get string,0.0,neutral
2918,2015-08-03,False,"Well, I think we've established broad parameters.  Somewhere between cup of tea and severed leg is the ideal. https://t.co/6cghWvzeTY",well think establish broad parameter somewhere cup tea sever leg ideal,0.6705,positive
2919,2015-08-03,False,@thefiniteme Awww. X,awww,0.0,neutral
2920,2015-08-03,False,"First interview question: are you American?  I say this with love, but I cannot trust an American to make me tea.  https://t.co/m067KtXCPU",first interview question american say love can not trust american make tea,0.3607,positive
2921,2015-08-03,False,"@OrkneyLibrary I like the bookmark idea, but what's a Pan Drop?",like bookmark idea pan drop,0.1027,positive
2922,2015-08-03,False,I always feel it's bad form to name your preferred bribe.  I prefer to wait and see what I'm offered. https://t.co/NsyLbq388F,always feel bad form name prefer bribe prefer wait see offer,-0.6486,negative
2923,2015-08-02,False,"@BrianSpanner1 @euanmccolm Ah, you prefer 'mystic' to 'psychic'?",ah prefer mystic psychic,0.0,neutral
2924,2015-08-02,False,"@kevwodonnell @JournoStephen @JohannLamont Matter of time. Not to boast, but I knew how to pronounce 'Hawick'.",matter time boast knew pronounce hawick,0.0258,positive
2925,2015-08-02,False,"@JournoStephen @JohannLamont I take issue with The List.  I got Jim Murphy, too.",take issue list get jim murphy,0.0,neutral
2926,2015-08-02,False,@BrianSpanner1 @euanmccolm Of my tweet or his article?,tweet article,0.0,neutral
2927,2015-08-02,False,"@euanmccolm They are! @BrianSpanner1 guessed right immediately. Spooky, but from his pic, he could be a psychic.",guess right immediately spooky pic could psychic,0.0,neutral
2928,2015-08-02,False,@BrianSpanner1 @AndrewWilson @euanmccolm Haven't got the energy to run more than 1 alter ego. I believe Brian really owns that poodle.,get energy run alter ego believe brian really own poodle,0.2732,positive
2929,2015-08-02,False,"@BrianSpanner1 @euanmccolm Bloody hell, you're good.",bloody hell good,-0.6808,negative
2930,2015-08-02,False,.@euanmccolm  I only disagree with six of your well-chosen words.  Guess which ones. http://t.co/iTyRIJBTwf,disagree six well choose word guess one,-0.128,negative
2931,2015-08-01,False,The Twittersphere can surely learn a lot from this owl. http://t.co/7hL6SMMQ6t,twittersphere surely learn lot owl,0.4404,positive
2932,2015-08-01,False,"I mean @RGalbraith's Yorkshire born heroine.  He'll be ratty with me now, he hates it when I do that.%",mean yorkshire bear heroine ratty hate,0.0,neutral
2933,2015-08-01,False,"Happy #YorkshireDay to my favourite Yorkshireman @Mattdavelewis and to my Yorkshire born heroine, Robin Ellacott.",happy yorkshireday favourite yorkshireman yorkshire bear heroine robin ellacott,0.8126,positive
2934,2015-07-31,False,"Bad Wifi where I am, but also want to say many happy returns to @msjwilly, my birthday sister.",bad wifi also want say many happy return birthday sister,0.128,positive
2935,2015-07-31,False,I was going to post a picture of our West Highland Terrier commiserating with me early this morning because in dog years I'm dead.,go post picture west highland terrier commiserate early morning dog year dead,-0.6486,negative
2936,2015-07-31,False,"Also, big thanks to the group of Potter fans I just met for being so lovely and low key in a crowded place. My kids loved you! xxx",also big thanks group potter fan meet lovely low key crowd place kid love xxx,0.9022,positive
2937,2015-07-31,False,Thank you so much to everyone wishing Harry and me a happy birthday! I'm having a wonderful time in the sun with family and friends. xxxxx,thank much everyone wish harry happy birthday wonderful time sun family friend xxxxx,0.9413,positive
2938,2015-07-19,False,"RT @Aiannucci: If you care about the BBC,please read this by Stewart Lee. http://t.co/yaYMtO7f6p. Govt  mounting a show trial against the B…",care bbc please read stewart lee govt mount show trial,0.6705,positive
2939,2015-07-18,False,I'm so looking forward to meeting our Modesty! https://t.co/VzIK6vhhQP,look forward meet modesty,0.0,neutral
2940,2015-07-18,False,"RT @nin_m: A few years ago in England on Christmas day, I watched Ballet shoes! Such wonderful memories! @jk_rowling #BackTheBBC #BBCmemori…",year ago england christmas day watch ballet shoe wonderful memory backthebbc bbcmemori,0.5719,positive
2941,2015-07-18,False,RT @Geordiegirl1967: @TJ1889 @marcuschown @verity_williams @Aiannucci There's NO public pressure to destroy BBC. Totally politically motiva…,public pressure destroy bbc totally politically motiva,-0.6908,negative
2942,2015-07-18,False,@Karolein @MitchBenn Thanks for that!,thanks,0.4404,positive
2943,2015-07-18,False,Retweeting this would be much less time consuming than writing a letter defending the @BBC! (Letters help too). https://t.co/ex2Zfhr8zR,retweeting would much less time consume write letter defend letter help,0.4019,positive
2944,2015-07-18,True,@legacymermaid Recessive genes.,recessive gene,0.0,neutral
2945,2015-07-17,False,Turns out people all over the world are pretty perplexed as to why our government would want to mess with the @BBC.,turn people world pretty perplexed government would want mess,-0.0772,negative
2946,2015-07-17,False,#BackTheBBC https://t.co/6DU33j3oZg,backthebbc,0.0,neutral
2947,2015-07-17,False,RT @tadeo_meneo: @jk_rowling I first learnt english from a series of book and tapes made by the BBC! #BackTheBBC,first learnt english series book tape make bbc backthebbc,0.0,neutral
2948,2015-07-17,False,"RT @AJ07111986: @jk_rowling I love watching Call the midwife and Striclty come dancing with my mum on BBC, and I'm from the Netherlands. #B…",love watch call midwife striclty come dance mum bbc netherlands,0.6369,positive
2949,2015-07-17,False,"RT @lisamacario: @jk_rowling so many laughs - French&amp;Saunders, Blackadder, Ab Fab, The Young Ones, The Fast Show, Partridge... #BBCmemories…",many laugh french amp saunders blackadder ab fab young one fast show partridge bbcmemories,0.765,positive
2950,2015-07-17,False,RT @_aaaanita: @jk_rowling All the way from Puerto Rico and I fully #BackTheBBC. One of the top and best news broadcasters in the world!,way puerto rico fully backthebbc one top best news broadcaster world,0.7402,positive
2951,2015-07-17,False,"RT @mceldeyy: @jk_rowling #BBCmemories Vicar of Dibley, To the Manor Born, Are You Being Served, and The Good Life. I'm an American who was…",bbcmemories vicar dibley manor bear serve good life american,0.4404,positive
2952,2015-07-17,False,#BackTheBBC https://t.co/lDhaY2d28g,backthebbc,0.0,neutral
2953,2015-07-17,False,#BackTheBBC https://t.co/b888mE7tgP,backthebbc,0.0,neutral
2954,2015-07-17,False,RT @parrillapotter: @jk_rowling can't forget children in need! The programme makes me so happy! #BackTheBBC,forget child need programme make happy backthebbc,0.4215,positive
2955,2015-07-17,False,"RT @InkSHD: @jk_rowling From Doctor Who to Charlie Brooker, BBC's broad programming is quite amazing. Even from Switzerland. :) #BackTheBBC",doctor charlie brooker bbc broad programming quite amazing even switzerland backthebbc,0.624,positive
2956,2015-07-17,False,RT @hxgwarts: @jk_rowling I'm french and I used to watch Merlin with the BBC #BackTheBBC !!!!,french use watch merlin bbc backthebbc,0.0,neutral
2957,2015-07-17,False,Very true. #BackTheBBC https://t.co/W06JEQePOH,true backthebbc,0.4215,positive
2958,2015-07-17,False,RT @Laurathingie: @jk_rowling people from all over the globe watch the bbc. #BackTheBBC it's so important.,people globe watch bbc backthebbc important,0.2023,positive
2959,2015-07-17,False,"RT @sarahbuckley323: #American, so I've only got @bbcdoctorwho and @Sherlock221B , but those are v important! #BackTheBBC @jk_rowling",american get important backthebbc,0.2023,positive
2960,2015-07-17,False,RT @vale99_q: @jk_rowling I'm italian and I used to watch the BBC just to see doctor who in english! #BBCmemories,italian use watch bbc see doctor english bbcmemories,0.0,neutral
2961,2015-07-17,False,RT @epicgrxnde: @jk_rowling #BackTheBBC Is fair and gives us lots of education 💞,backthebbc fair give u lots education,0.3182,positive
2962,2015-07-17,False,RT @samgoosejones: @jk_rowling I grew up with fab 90s cbbc.  Every Saturday live and kicking and reruns of 80s Grange Hill #BackTheBBC,grow fab cbbc every saturday live kick rerun grange hill backthebbc,0.4588,positive
2963,2015-07-17,False,"RT @Molly_Macleod: @jk_rowling I can't live without BBC. I need my Doctor Who, Star Trek, and Sherlock. #BackTheBBC",live without bbc need doctor star trek sherlock backthebbc,0.0,neutral
2964,2015-07-17,False,RT @MariannaMignani: @jk_rowling Doctor Who has been one of the most important things in my life #BackTheBBC,doctor one important thing life backthebbc,0.2023,positive
2965,2015-07-17,False,.@maruaders All will be explained in due course.  Trust me.,explain due course trust,0.5106,positive
2966,2015-07-17,False,#BackTheBBC https://t.co/Cb99Utn9gE,backthebbc,0.0,neutral
2967,2015-07-17,False,"RT @d_bittesini: @jk_rowling #BackTheBBC for the shows, the radio, the NEWS! And I'm not even english!",backthebbc show radio news even english,0.0,neutral
2968,2015-07-17,False,RT @mpersivale: #BackTheBBC BBC means essential public service journalism for so many around the world -- we're lucky to have it @jk_rowling,backthebbc bbc mean essential public service journalism many around world lucky,0.4215,positive
2969,2015-07-17,False,RT @deadpoolkathy: @jk_rowling I rather watch the Graham Norton show than the trashy gossipshows we have in Chile. #BacktheBBC,rather watch graham norton show trashy gossipshows chile backthebbc,0.0,neutral
2970,2015-07-17,False,#BBCmemories https://t.co/CtzkjKol6i,bbcmemories,0.0,neutral
2971,2015-07-17,False,#BackTheBBC https://t.co/QE6aUfC2Wh,backthebbc,0.0,neutral
2972,2015-07-17,False,RT @TimNorrisTV: @jk_rowling The Christmas Dr Who special !!! For pity's sake #BBCmemories #BackTheBBC,christmas dr special pity sake bbcmemories backthebbc,0.128,positive
